YearAdj,Date,Outflow,Export,X2
1976,1976-07-08,4939,2851,88.7608254292914
1976,1976-07-09,4895,2960,88.9314674017228
1976,1976-07-10,4831,2988,89.2155620010824
1976,1976-07-11,5026,3002,89.4400388309894
1976,1976-07-12,4983,3716,90.0982668213017
1976,1976-07-13,3988,4787,89.2455781908635
1976,1976-07-14,3672,5027,88.4609513315438
1976,1976-07-15,3754,4743,88.6781838556025
1976,1976-07-16,3857,4531,88.5457695586656
1976,1976-07-17,4008,4282,88.6680320266994
1976,1976-07-18,4460,4292,87.0993211783803
1976,1976-07-19,4484,4540,86.2031909617101
1976,1976-07-20,4139,4763,85.6888250662602
1976,1976-07-21,3677,5175,85.5779346598546
1976,1976-07-22,3857,5001,85.4271567506977
1976,1976-07-23,3786,4968,85.5450473889964
1976,1976-07-24,4009,4930,86.2898442827123
1976,1976-07-25,4163,4947,86.4263523929914
1976,1976-07-26,3934,5419,86.6829326519807
1976,1976-07-27,3903,5645,87.0837099913991
1976,1976-07-28,3746,5720,87.1693961978078
1976,1976-07-29,3809,5606,87.2230972332957
1976,1976-07-30,4061,5504,87.4106477576224
1976,1976-07-31,4067,5545,87.4524536745943
1976,1976-08-01,4073,5619,86.7929118826507
1976,1976-08-02,4242,5849,86.1237734409215
1976,1976-08-03,5070,5320,85.6691727823179
1976,1976-08-04,4439,5484,85.2030804541113
1976,1976-08-05,3974,5557,84.9144854170052
1976,1976-08-06,3812,5677,85.46706849633
1976,1976-08-07,4038,5497,86.0192814359401
1976,1976-08-08,4092,5509,85.8052359576111
1976,1976-08-09,4406,5542,85.9711900111624
1976,1976-08-10,4028,5501,86.1603790315303
1976,1976-08-11,4022,5316,86.3036463640093
1976,1976-08-12,3739,5076,85.922865069581
1976,1976-08-13,3625,5043,85.4129774847813
1976,1976-08-14,4359,5492,85.0992584144665
1976,1976-08-15,7333,6097,84.5447956131344
1976,1976-08-16,7131,6910,83.9944982822474
1976,1976-08-17,6736,7590,83.9500757788435
1976,1976-08-18,6369,7967,83.8593984927383
1976,1976-08-19,6368,8289,84.4031616123346
1976,1976-08-20,4555,8420,84.8423107325272
1976,1976-08-21,4494,9043,84.0970345330572
1976,1976-08-22,5086,9218,84.8831338018584
1976,1976-08-23,5420,8452,84.5242996108353
1976,1976-08-24,4012,9081,83.9569657629835
1976,1976-08-25,3358,8825,83.8609849438893
1976,1976-08-26,3466,8140,84.305866667194607
1976,1976-08-27,2456,8063,84.3652360952859
1976,1976-08-28,2973,7713,83.4760296318068
1976,1976-08-29,3112,8143,84.0916849757671
1976,1976-08-30,2954,8382,83.9609538775847
1976,1976-08-31,2458,8703,83.9768317023832
1976,1976-09-01,2582,8629,84.229917259315
1976,1976-09-02,2605,8830,84.7258074267478
1976,1976-09-03,2950,8531,85.0752228849141
1976,1976-09-04,2728,8873,85.1820350674098
1976,1976-09-05,2826,9145,85.1820350674098
1976,1976-09-06,3034,9191,85.5723517633293
1976,1976-09-07,2341,9852,85.5801588115182
1976,1976-09-08,2631,8883,85.0988311274798
1976,1976-09-09,2260,8967,84.6538867006816
1976,1976-09-10,2353,8950,85.0994600845203
1976,1976-09-11,2375,9635,85.6569164991762
1976,1976-09-12,3418,9952,85.8065494303925
1976,1976-09-13,2781,10047,84.9812963346213
1976,1976-09-14,3696,9001,85.1310828913904
1976,1976-09-15,4178,8501,85.3180876706477
1976,1976-09-16,3286,9266,85.6457010161976
1976,1976-09-17,3499,8651,85.5665588079676
1976,1976-09-18,2927,8949,85.0902761811533
1976,1976-09-19,2767,8641,84.96963521446
1976,1976-09-20,2617,8152,85.6804170120207
1976,1976-09-21,2899,7305,86.4320938133373
1976,1976-09-22,3727,6536,86.2409086764011
1976,1976-09-23,2989,6564,86.8125568415744
1976,1976-09-24,2523,7154,87.2019276792561
1976,1976-09-25,2668,7121,87.8219098869986
1976,1976-09-26,3305,7147,88.5400886074601
1976,1976-09-27,2467,7622,88.6985510157149
1976,1976-09-28,9516,7278,88.5130532348282
1976,1976-09-29,10201,7142,88.6622654325916
1976,1976-09-30,9340,8019,89.6178091669672
1976,1976-10-01,9272,8028,89.917378706845
1976,1976-10-02,10982,7428,89.3015069006727
1976,1976-10-03,3966,7272,88.3117680962035
1976,1976-10-04,3776,7149,88.139193090821
1976,1976-10-05,3746,6721,88.2138969066794
1976,1976-10-06,3555,6521,88.7026351263568
1976,1976-10-07,2112,6309,88.7486260395322
1976,1976-10-08,2462,5751,89.2339638339378
1976,1976-10-09,2620,5269,88.9838235379062
1976,1976-10-10,2411,5077,89.3154240810786
1976,1976-10-11,2431,4747,89.6273435001135
1976,1976-10-12,2402,4608,89.8947026366759
1976,1976-10-13,2150,4671,89.7000723352923
1976,1976-10-14,2066,4545,90.2240007213758
1976,1976-10-15,2217,4453,90.9021301337447
1976,1976-10-16,2752,3896,90.9168093532719
1976,1976-10-17,2133,4354,90.1885224732555
1976,1976-10-18,2642,3847,91.4823359724776
1976,1976-10-19,3800,2730,92.3248690527951
1976,1976-10-20,3556,2615,92.1441178703131
1976,1976-10-21,3741,2651,92.0188946147644
1976,1976-10-22,3904,2848,92.2552616366931
1976,1976-10-23,4030,3020,92.4981822195937
1976,1976-10-24,4071,3278,92.8562078487926
1976,1976-10-25,3780,3491,92.6172568883791
1976,1976-10-26,3113,3680,92.0229527889707
1976,1976-10-27,3387,3676,89.7377010289187
1976,1976-10-28,3460,3703,91.5676913345623
1976,1976-10-29,3619,3705,91.6624065945623
1976,1976-10-30,3929,3580,90.8210799615779
1976,1976-10-31,3871,3530,89.9320035472286
1976,1976-11-01,3462,4237,88.975589799983
1976,1976-11-02,2643,4647,88.401685038966
1976,1976-11-03,2371,4721,88.6048398120352
1976,1976-11-04,2143,4649,89.1702837960765
1976,1976-11-05,2196,4450,89.783673403656607
1976,1976-11-06,2542,4151,91.0700511465395
1976,1976-11-07,2565,4153,92.3602143635756
1976,1976-11-08,2536,4182,92.5497504288425
1976,1976-11-09,2394,4202,92.7408136928377
1976,1976-11-10,2741,4058,92.932770000902
1976,1976-11-11,2793,3999,93.072411109484
1976,1976-11-12,4369,3593,93.2352159034898
1976,1976-11-13,4626,3739,93.3233634640083
1976,1976-11-14,7034,3770,93.1280318000615
1976,1976-11-15,6836,4228,92.9732190150899
1976,1976-11-16,7034,4056,92.5778854287174
1976,1976-11-17,5682,4496,92.2337771477319
1976,1976-11-18,5597,4596,91.9575614915676
1976,1976-11-19,4002,4392,92.3377277914467
1976,1976-11-20,3320,4550,92.7274104943144
1976,1976-11-21,3076,4501,92.865982657022
1976,1976-11-22,3890,3622,92.8611794750151
1976,1976-11-23,4808,2891,93.0024426340394
1976,1976-11-24,3190,4389,93.1266270380561
1976,1976-11-25,3200,4457,92.8860235667633
1976,1976-11-26,3026,4436,93.2634420214574
1976,1976-11-27,2735,4436,92.5457321050959
1976,1976-11-28,2964,4516,91.5503977134323
1976,1976-11-29,2486,4904,92.4941318498354
1976,1976-11-30,3042,4296,92.4272716282385
1977,1976-12-01,3281,4027,92.5039453720296
1977,1976-12-02,3683,3626,92.7577284901264
1977,1976-12-03,3579,3505,93.4392052231794
1977,1976-12-04,3272,3539,94.1751381021948
1977,1976-12-05,3008,3560,94.790667175395
1977,1976-12-06,3148,3350,94.9835035981001
1977,1976-12-07,2774,4182,94.7388482736732
1977,1976-12-08,2798,4209,94.9759327773544
1977,1976-12-09,3605,3120,95.3572473141833
1977,1976-12-10,3848,2963,94.8921472377438
1977,1976-12-11,3684,2895,94.4369544102728
1977,1976-12-12,3808,2806,94.277522231147
1977,1976-12-13,3860,2837,94.3710489974759
1977,1976-12-14,3799,2920,94.4771507211178
1977,1976-12-15,3747,2904,94.2215380294241
1977,1976-12-16,3482,2873,94.2094193100015
1977,1976-12-17,5153,960,94.4037687894278
1977,1976-12-18,5411,790,95.1218738762002
1977,1976-12-19,5749,600,95.7482191332879
1977,1976-12-20,5437,940,96.0091670930446
1977,1976-12-21,5340,1035,95.7715324528192
1977,1976-12-22,4569,1839,95.3903391619271
1977,1976-12-23,3591,2905,94.9496853690093
1977,1976-12-24,3615,3084,94.7638254805468
1977,1976-12-25,3753,3050,94.5907139642313
1977,1976-12-26,3868,2973,93.745276658109
1977,1976-12-27,3862,3095,93.5710206434982
1977,1976-12-28,3355,3310,93.5851389670642
1977,1976-12-29,3643,2737,93.5286987890354
1977,1976-12-30,7848,2720,93.7961996054189
1977,1976-12-31,10035,2933,94.4718357053682
1977,1977-01-01,10282,3750,94.3338590005959
1977,1977-01-02,12430,4540,94.2300494322359
1977,1977-01-03,14201,5485,94.2661546076532
1977,1977-01-04,10370,6750,93.6694747101609
1977,1977-01-05,9016,7928,92.5200836461522
1977,1977-01-06,5904,9669,92.6738671136709
1977,1977-01-07,3416,9097,89.8951214405637
1977,1977-01-08,2313,6971,91.5240136298093
1977,1977-01-09,3330,5557,91.7109422913878
1977,1977-01-10,3115,5351,91.2589892454936
1977,1977-01-11,2671,5566,90.8494709845497
1977,1977-01-12,5812,5509,91.127036929163
1977,1977-01-13,6072,5576,90.5777583100529
1977,1977-01-14,6140,5766,89.9813051513162
1977,1977-01-15,6167,5915,89.4300030026493
1977,1977-01-16,6099,6212,90.1335315990721
1977,1977-01-17,3168,6297,90.0311062498136
1977,1977-01-18,3408,5938,89.6178269219545
1977,1977-01-19,1901,7335,90.1425791013488
1977,1977-01-20,2003,7245,91.0503463523489
1977,1977-01-21,2555,6743,92
1977,1977-01-22,3168,6328,92.3125576800486
1977,1977-01-23,2342,7483,92.3982360473034
1977,1977-01-24,3206,6728,91.9380470840502
1977,1977-01-25,1802,8292,90.9949869347713
1977,1977-01-26,1200,9230,90.7751737200086
1977,1977-01-27,1091,9421,91.0643390211191
1977,1977-01-28,853,9378,92.2090078568191
1977,1977-01-29,333,9617,92.483349318323
1977,1977-01-30,415,9400,92.8841091617875
1977,1977-01-31,458,9301,93.1915427017326
1977,1977-02-01,1206,8176,93.3473512965852
1977,1977-02-02,2596,6596,93.9712434886721
1977,1977-02-03,2614,6228,94.043478122789793
1977,1977-02-04,2756,6036,94.1292376655369
1977,1977-02-05,2631,6076,94.1956958403641
1977,1977-02-06,2699,6064,94.1194790192402
1977,1977-02-07,3359,5403,94.060673719541
1977,1977-02-08,3685,5220,93.9101338956842
1977,1977-02-09,4754,5170,94.2434839457092
1977,1977-02-10,4838,5030,93.4989259179417
1977,1977-02-11,4634,4952,93.3457517234536
1977,1977-02-12,4495,4548,93.0453531073595
1977,1977-02-13,4588,4113,93.1924169030544
1977,1977-02-14,4576,2936,93.449760820683
1977,1977-02-15,4670,2710,93.9985641395024
1977,1977-02-16,4715,2481,93.9908819609568
1977,1977-02-17,4469,2385,93.8061498028931
1977,1977-02-18,4042,2718,93.8687538560321
1977,1977-02-19,3545,2941,93.8688916129149
1977,1977-02-20,5877,2730,93.6222781646979
1977,1977-02-21,8021,2926,93.5477672033586
1977,1977-02-22,9278,3237,93.3163636250447
1977,1977-02-23,10136,3755,93.0983165765756
1977,1977-02-24,10355,4119,92.973590255854
1977,1977-02-25,8210,4293,92.2100866228343
1977,1977-02-26,6023,4217,91.4010705787584
1977,1977-02-27,4834,3606,89.8411278096006
1977,1977-02-28,2985,4002,90.5212721193938
1977,1977-03-01,2655,3567,91.8768312758412
1977,1977-03-02,2489,3162,90.268210640436
1977,1977-03-03,1923,3195,90.0058362713996
1977,1977-03-04,2098,2956,90.033543625591
1977,1977-03-05,2163,2771,89.3211045815375
1977,1977-03-06,2476,2744,91.672354219079807
1977,1977-03-07,2392,3050,92.2913824981099
1977,1977-03-08,2171,3527,92.6958751393924
1977,1977-03-09,2702,3293,92.9188328512754
1977,1977-03-10,1931,4048,93.0833171731559
1977,1977-03-11,1492,4400,91.6491474015016
1977,1977-03-12,1728,4231,92.6923549601735
1977,1977-03-13,2670,3731,93.8500712300931
1977,1977-03-14,2578,3724,93.5215350020638
1977,1977-03-15,2567,3682,93.6934168054845
1977,1977-03-16,7073,3347,94.2670029883348
1977,1977-03-17,7866,4235,94.0267222921027
1977,1977-03-18,7218,5139,93.6447798776951
1977,1977-03-19,6665,5568,93.4007781094085
1977,1977-03-20,6125,5944,93.1961540719279
1977,1977-03-21,2173,5708,92.8895091609701
1977,1977-03-22,1268,5018,92.92916306381
1977,1977-03-23,1755,4253,93.1717813305065
1977,1977-03-24,2333,3322,93.8997402396842
1977,1977-03-25,3290,3268,93.617476132041
1977,1977-03-26,2894,3859,93.0665462103955
1977,1977-03-27,2858,3886,92.8997522568484
1977,1977-03-28,2713,3808,93.2301191953081
1977,1977-03-29,2168,4004,92.1531413298522
1977,1977-03-30,1426,3526,92.1163845736667
1977,1977-03-31,1365,3172,92.5942627001677
1977,1977-04-01,1667,3004,92.663095701516
1977,1977-04-02,2172,2518,93.1375777983802
1977,1977-04-03,2327,2621,92.6015486141194
1977,1977-04-04,2307,2445,93.2064556565563
1977,1977-04-05,3218,1333,93.8861708361461
1977,1977-04-06,3071,1138,94.2553357390252
1977,1977-04-07,3199,925,94.834248144001
1977,1977-04-08,3427,595,95.5432589040686
1977,1977-04-09,3118,1048,95.716586009545
1977,1977-04-10,2658,1439,95.0503384083442
1977,1977-04-11,3224,1325,94.5101822333973
1977,1977-04-12,3134,1645,93.62243220751
1977,1977-04-13,3176,1526,94.0629169725281
1977,1977-04-14,2440,1074,94.704715364995
1977,1977-04-15,2579,905,94.1583800959317
1977,1977-04-16,3075,902,94.6171624002346
1977,1977-04-17,3313,1067,94.8033923457727
1977,1977-04-18,3184,1233,93.7592410966536
1977,1977-04-19,2734,1734,94.1248523592285
1977,1977-04-20,2664,1944,94.5371880327437
1977,1977-04-21,3031,1335,94.9123153490929
1977,1977-04-22,3133,908,95.256292079987
1977,1977-04-23,2623,905,95.1339705913551
1977,1977-04-24,3061,896,95.3947338104107
1977,1977-04-25,3669,894,95.3406410147313
1977,1977-04-26,3062,1342,94.7314341019138
1977,1977-04-27,3290,1393,94.4335088937738
1977,1977-04-28,3293,1494,94.7370340009654
1977,1977-04-29,3410,1460,94.5544617936544
1977,1977-04-30,4052,1001,94.3632499849111
1977,1977-05-01,9569,1480,94.6635528247424
1977,1977-05-02,9689,2601,95.0036590126459
1977,1977-05-03,8954,3233,94.5771126103826
1977,1977-05-04,8992,3326,94.7253524392083
1977,1977-05-05,8473,3563,94.5525256282978
1977,1977-05-06,3551,3216,94.3935997528306
1977,1977-05-07,3438,2291,94.1761324214175
1977,1977-05-08,3848,1784,93.8043927228095
1977,1977-05-09,4490,2243,93.699734933785
1977,1977-05-10,4726,2590,93.5991776775424
1977,1977-05-11,3634,4160,93.0967512843143
1977,1977-05-12,4565,4704,93.0799692781403
1977,1977-05-13,4781,5025,92.8680690034052
1977,1977-05-14,3723,5741,93.0414511082817
1977,1977-05-15,2392,5747,92.9583705082072
1977,1977-05-16,2993,4674,92.756969029713
1977,1977-05-17,1221,4319,93.019824003936
1977,1977-05-18,1500,3510,92.0577244133451
1977,1977-05-19,2235,2815,92.8304043458329
1977,1977-05-20,2538,2781,92.7219913029098
1977,1977-05-21,2507,2913,93.5411069690971
1977,1977-05-22,3530,2166,93.9827401301508
1977,1977-05-23,3337,2242,94.2969550773884
1977,1977-05-24,1940,2512,94.1649712030283
1977,1977-05-25,2339,2216,93.8688073185168
1977,1977-05-26,2477,2126,93.3478996950666
1977,1977-05-27,2644,2171,93.3862706013397
1977,1977-05-28,2188,2424,93.4151185664216
1977,1977-05-29,1883,2434,93.3523218137174
1977,1977-05-30,1652,2290,93.5166884926988
1977,1977-05-31,1381,2064,93.7904371002983
1977,1977-06-01,1628,1279,94.1603846101056
1977,1977-06-02,1753,1103,95.0925636228664
1977,1977-06-03,1855,953,95.7834692173916
1977,1977-06-04,1895,797,96.1103263146709
1977,1977-06-05,1986,661,96.2954442684697
1977,1977-06-06,1695,1283,96.2869015669669
1977,1977-06-07,1634,1498,96.4956608504319
1977,1977-06-08,1498,1657,96.7254125243182
1977,1977-06-09,2186,1070,97.0824925263738
1977,1977-06-10,1995,672,97.1149181696728
1977,1977-06-11,2200,490,96.4748689820385
1977,1977-06-12,2360,645,96.7220818946594
1977,1977-06-13,2626,772,96.9513746528501
1977,1977-06-14,2823,564,97.2462377308737
1977,1977-06-15,2320,573,97.1374164487287
1977,1977-06-16,2680,524,97.1240425493539
1977,1977-06-17,3283,457,97.2777908490925
1977,1977-06-18,2752,797,97.3448518087186
1977,1977-06-19,2878,907,96.7339707293109
1977,1977-06-20,2455,1251,96.4414073937979
1977,1977-06-21,2039,1320,95.8847508683583
1977,1977-06-22,2003,1306,95.3422367009343
1977,1977-06-23,2174,1134,95.425122832989
1977,1977-06-24,2228,887,95.4279593870571
1977,1977-06-25,2513,621,95.2018327876942
1977,1977-06-26,3234,477,95.2626285172678
1977,1977-06-27,3335,748,95.600816088128
1977,1977-06-28,3238,704,95.9237251576916
1977,1977-06-29,3113,706,95.9581987238503
1977,1977-06-30,3116,470,96.4235236743861
1977,1977-07-01,3310,459,96.1356687645751
1977,1977-07-02,4155,421,96.3347227147661
1977,1977-07-03,3927,893,95.9491672738269
1977,1977-07-04,3778,1228,95.5830547237432
1977,1977-07-05,2805,1860,95.1021464017345
1977,1977-07-06,2058,2151,93.9637426289312
1977,1977-07-07,1591,2304,93.5922093762016
1977,1977-07-08,2101,1745,93.6333018125361
1977,1977-07-09,2530,1476,93.8940024277594
1977,1977-07-10,2241,1488,93.5989402613258
1977,1977-07-11,2292,1578,93.7121041030881
1977,1977-07-12,3159,764,94.2901439790965
1977,1977-07-13,3102,717,95.2429989049416
1977,1977-07-14,3182,403,95.4447792932959
1977,1977-07-15,2932,355,95.4702785289122
1977,1977-07-16,2928,344,95.4086032886015
1977,1977-07-17,2937,344,95.4158126809921
1977,1977-07-18,3166,352,95.5934676537975
1977,1977-07-19,3246,360,95.8999545491695
1977,1977-07-20,3271,362,95.7934474910607
1977,1977-07-21,3196,657,95.7865709462716
1977,1977-07-22,3336,808,95.492659376684
1977,1977-07-23,3452,900,95.2045313996004
1977,1977-07-24,3297,1552,94.8625016786979
1977,1977-07-25,2972,1924,94.8986163498157
1977,1977-07-26,2464,2296,94.6464473042019
1977,1977-07-27,2936,1558,94.6298530378477
1977,1977-07-28,3556,746,94.7225065942259
1977,1977-07-29,3577,386,94.8817251164968
1977,1977-07-30,3468,381,94.7686056356233
1977,1977-07-31,3560,447,95.5007202097105
1977,1977-08-01,3768,445,96.0722096835548
1977,1977-08-02,3788,449,95.6839465260443
1977,1977-08-03,3901,438,96.1554059007948
1977,1977-08-04,3159,1244,96.0259351287328
1977,1977-08-05,2813,1597,95.6556729138704
1977,1977-08-06,2983,1586,95.5045262748575
1977,1977-08-07,2756,1569,95.3460657151882
1977,1977-08-08,2756,1374,94.5897419070634
1977,1977-08-09,2798,1453,94.6620615258975
1977,1977-08-10,2978,1205,95.0703904078175
1977,1977-08-11,2964,941,95.3031506953791
1977,1977-08-12,3271,490,95.5259568802477
1977,1977-08-13,3396,481,95.7396342268349
1977,1977-08-14,3329,549,95.9423599386035
1977,1977-08-15,2692,1068,95.5453892245143
1977,1977-08-16,2296,1267,95.120166852779
1977,1977-08-17,2427,1144,95.2234654840418
1977,1977-08-18,1825,1633,95.4210537483329
1977,1977-08-19,1218,2295,95.0629780981289
1977,1977-08-20,1522,2111,95.2251088440751
1977,1977-08-21,1277,2225,95.3099529384214
1977,1977-08-22,1221,2418,95.2259930198124
1977,1977-08-23,1655,2187,95.4484552023631
1977,1977-08-24,2689,1781,96.4829843148504
1977,1977-08-25,2197,2044,96.5305046688564
1977,1977-08-26,2119,1996,96.389435735862
1977,1977-08-27,1809,2537,96.3928413125073
1977,1977-08-28,1156,2959,96.5305990481309
1977,1977-08-29,807,3517,96.0507743040445
1977,1977-08-30,676,3702,96.3138378428082
1977,1977-08-31,1615,2755,96.6484148924692
1977,1977-09-01,2454,2054,97.3059218761541
1977,1977-09-02,1894,2342,97.639340419683
1977,1977-09-03,1833,2379,97.1449183085077
1977,1977-09-04,2006,2414,96.3384224374618
1977,1977-09-05,1803,2835,95.9298176265387
1977,1977-09-06,1406,3228,95.3442764011661
1977,1977-09-07,1649,2708,95.0873600392258
1977,1977-09-08,2271,2086,95.7278982124495
1977,1977-09-09,2511,2114,96.5116225390265
1977,1977-09-10,3196,1769,97.0889420464507
1977,1977-09-11,3045,1829,97.6667990187007
1977,1977-09-12,2717,1887,98.2434955166327
1977,1977-09-13,2482,1875,97.7518924887738
1977,1977-09-14,2846,1575,97.1480866250905
1977,1977-09-15,2202,1688,96.2485438306894
1977,1977-09-16,2270,1535,96.1908159612385
1977,1977-09-17,2257,1424,96.3769309539038
1977,1977-09-18,2526,1254,95.7529023079372
1977,1977-09-19,4844,1273,95.1051648122838
1977,1977-09-20,4969,1921,94.4363753228728
1977,1977-09-21,3896,2745,93.7526127442198
1977,1977-09-22,4359,2819,93.0665940168105
1977,1977-09-23,4027,3060,93.2632318898576
1977,1977-09-24,2437,2379,93.4596200315928
1977,1977-09-25,2307,1520,93.6552626825973
1977,1977-09-26,2700,1297,93.8497704228458
1977,1977-09-27,2532,1246,94.0428374674188
1977,1977-09-28,2682,890,94.2342244331457
1977,1977-09-29,3029,784,94.5129453333975
1977,1977-09-30,2368,976,94.7875789921285
1977,1977-10-01,1984,1391,95.0577930608593
1977,1977-10-02,1745,1544,95.3233709139023
1977,1977-10-03,1777,1507,95.5841825669116
1977,1977-10-04,1624,1521,95.5841825669116
1977,1977-10-05,2001,1091,95.9694351766645
1977,1977-10-06,1937,1033,96.3656193042139
