Station,Year,Date,AvgDO
TOE,2018,2018-04-11,7.54375
DEC,2018,2018-04-12,9.34375
TOE,2018,2018-04-12,7.102083333333333
DEC,2018,2018-04-13,9.280208333333334
TOE,2018,2018-04-13,6.782291666666667
DEC,2018,2018-04-14,9.267708333333333
TOE,2018,2018-04-14,7.107291666666667
DEC,2018,2018-04-15,9.282291666666667
TOE,2018,2018-04-15,7.047916666666667
DEC,2018,2018-04-16,9.288541666666667
TOE,2018,2018-04-16,7.026041666666667
DEC,2018,2018-04-17,9.201041666666667
TOE,2018,2018-04-17,6.994791666666667
DEC,2018,2018-04-18,9.181249999999999
TOE,2018,2018-04-18,7.389130434782609
DEC,2018,2018-04-19,9.30625
TOE,2018,2018-04-19,7.711458333333334
DEC,2018,2018-04-20,9.440625
TOE,2018,2018-04-20,8.002083333333333
DEC,2018,2018-04-21,9.446875
TOE,2018,2018-04-21,8.489583333333334
DEC,2018,2018-04-22,9.394791666666666
TOE,2018,2018-04-22,8.934375
DEC,2018,2018-04-23,9.309375000000001
TOE,2018,2018-04-23,8.860416666666667
DEC,2018,2018-04-24,9.223958333333332
TOE,2018,2018-04-24,8.660416666666666
DEC,2018,2018-04-25,9.15625
TOE,2018,2018-04-25,8.133333333333333
DEC,2018,2018-04-26,9.157291666666666
TOE,2018,2018-04-26,7.9
DEC,2018,2018-04-27,9.078125
TOE,2018,2018-04-27,7.829166666666667
DEC,2018,2018-04-28,8.948958333333334
TOE,2018,2018-04-28,8.130208333333334
DEC,2018,2018-04-29,8.907291666666667
TOE,2018,2018-04-29,8.384375
DEC,2018,2018-04-30,8.889583333333334
TOE,2018,2018-04-30,8.439583333333333
DEC,2018,2018-05-01,8.851041666666667
TOE,2018,2018-05-01,8.484782608695651
DEC,2018,2018-05-02,8.797916666666667
TOE,2018,2018-05-02,8.49375
DEC,2018,2018-05-03,8.867708333333333
TOE,2018,2018-05-03,8.517708333333333
DEC,2018,2018-05-04,8.867708333333335
TOE,2018,2018-05-04,8.695833333333333
DEC,2018,2018-05-05,8.829166666666667
TOE,2018,2018-05-05,8.803125
DEC,2018,2018-05-06,8.907291666666667
TOE,2018,2018-05-06,8.66875
DEC,2018,2018-05-07,8.898958333333333
TOE,2018,2018-05-07,8.55625
DEC,2018,2018-05-08,8.884375
TOE,2018,2018-05-08,8.991304347826087
DEC,2018,2018-05-09,8.873958333333334
TOE,2018,2018-05-09,8.514583333333333
DEC,2018,2018-05-10,8.791666666666666
TOE,2018,2018-05-10,8.116483516483516
DEC,2018,2018-05-11,8.714583333333334
TOE,2018,2018-05-11,8.022916666666667
DEC,2018,2018-05-12,8.691666666666666
TOE,2018,2018-05-12,7.563541666666667
DEC,2018,2018-05-13,8.757291666666667
TOE,2018,2018-05-13,7.725
DEC,2018,2018-05-14,8.764583333333334
TOE,2018,2018-05-14,7.878125
DEC,2018,2018-05-15,8.75625
TOE,2018,2018-05-15,8.1125
DEC,2018,2018-05-16,8.692708333333334
TOE,2018,2018-05-16,8.117708333333333
DEC,2018,2018-05-17,8.585416666666667
TOE,2018,2018-05-17,8.18125
DEC,2018,2018-05-18,8.552083333333334
TOE,2018,2018-05-18,8.495833333333334
DEC,2018,2018-05-19,8.58125
TOE,2018,2018-05-19,8.421875
DEC,2018,2018-05-20,8.585416666666667
TOE,2018,2018-05-20,8.286458333333334
DEC,2018,2018-05-21,8.48125
TOE,2018,2018-05-21,8.129166666666666
DEC,2018,2018-05-22,8.436458333333333
TOE,2018,2018-05-22,8.364583333333334
DEC,2018,2018-05-23,8.521875
TOE,2018,2018-05-23,8.346875
DEC,2018,2018-05-24,8.54375
TOE,2018,2018-05-24,8.194791666666667
DEC,2018,2018-05-25,8.485416666666667
TOE,2018,2018-05-25,8.027083333333334
DEC,2018,2018-05-26,8.340625
TOE,2018,2018-05-26,8.078125
DEC,2018,2018-05-27,8.251041666666667
TOE,2018,2018-05-27,8.294791666666667
DEC,2018,2018-05-28,8.141666666666667
TOE,2018,2018-05-28,8.284375
DEC,2018,2018-05-29,8.03125
TOE,2018,2018-05-29,8.127083333333333
DEC,2018,2018-05-30,8.069791666666667
TOE,2018,2018-05-30,7.853125
DEC,2018,2018-05-31,8.158333333333333
TOE,2018,2018-05-31,7.779166666666667
DEC,2018,2018-06-01,8.057291666666666
TOE,2018,2018-06-01,7.85625
DEC,2018,2018-06-02,7.996875
TOE,2018,2018-06-02,8.179166666666667
DEC,2018,2018-06-03,7.934375
TOE,2018,2018-06-03,8.357291666666667
DEC,2018,2018-06-04,8.032291666666667
TOE,2018,2018-06-04,8.265625
DEC,2018,2018-06-05,8.11875
TOE,2018,2018-06-05,8.086458333333333
DEC,2018,2018-06-06,8.110416666666667
TOE,2018,2018-06-06,8.184375
DEC,2018,2018-06-07,8.122916666666667
TOE,2018,2018-06-07,8.228125
DEC,2018,2018-06-08,8.220833333333333
TOE,2018,2018-06-08,8.321875
DEC,2018,2018-06-09,8.327083333333333
TOE,2018,2018-06-09,8.1875
DEC,2018,2018-06-10,8.2625
TOE,2018,2018-06-10,7.963541666666667
DEC,2018,2018-06-11,8.203125
TOE,2018,2018-06-11,8.036458333333334
DEC,2018,2018-06-12,8.094791666666667
TOE,2018,2018-06-12,8.022916666666667
DEC,2018,2018-06-13,7.985416666666667
TOE,2018,2018-06-13,8.018478260869564
DEC,2018,2018-06-14,7.944680851063829
TOE,2018,2018-06-14,7.890625
DEC,2018,2018-06-15,7.957291666666666
TOE,2018,2018-06-15,7.838541666666667
DEC,2018,2018-06-16,7.997916666666667
TOE,2018,2018-06-16,7.8875
DEC,2018,2018-06-17,7.972916666666666
TOE,2018,2018-06-17,7.863541666666666
DEC,2018,2018-06-18,8.00625
TOE,2018,2018-06-18,7.896875
DEC,2018,2018-06-19,8.130208333333334
TOE,2018,2018-06-19,8.239583333333334
DEC,2018,2018-06-20,8.232291666666667
TOE,2018,2018-06-20,8.352083333333333
DEC,2018,2018-06-21,8.2125
TOE,2018,2018-06-21,8.226041666666667
DEC,2018,2018-06-22,8.167708333333334
TOE,2018,2018-06-22,8.4375
DEC,2018,2018-06-23,8.123157894736842
TOE,2018,2018-06-23,8.234375
DEC,2018,2018-06-24,8.155208333333333
TOE,2018,2018-06-24,7.903125
DEC,2018,2018-06-25,8.261052631578947
TOE,2018,2018-06-25,7.469791666666667
DEC,2018,2018-06-26,8.122916666666667
TOE,2018,2018-06-26,7.48125
DEC,2018,2018-06-27,8.09375
TOE,2018,2018-06-27,7.780208333333333
DEC,2018,2018-06-28,8.064583333333333
TOE,2018,2018-06-28,7.9875
DEC,2018,2018-06-29,8.021875
TOE,2018,2018-06-29,8.083333333333334
DEC,2018,2018-06-30,7.965625
TOE,2018,2018-06-30,8.09375
DEC,2018,2018-07-01,8.073684210526316
TOE,2018,2018-07-01,7.964583333333334
DEC,2018,2018-07-02,8.212903225806452
TOE,2018,2018-07-02,7.78125
DEC,2018,2018-07-03,8.241666666666667
TOE,2018,2018-07-03,7.683333333333334
DEC,2018,2018-07-04,8.285416666666666
TOE,2018,2018-07-04,7.991666666666666
DEC,2018,2018-07-05,8.210416666666667
TOE,2018,2018-07-05,8.3625
DEC,2018,2018-07-06,8.083333333333334
TOE,2018,2018-07-06,8.894791666666666
DEC,2018,2018-07-07,8.057291666666666
TOE,2018,2018-07-07,8.595833333333333
DEC,2018,2018-07-08,8.102083333333333
TOE,2018,2018-07-08,8.069791666666667
DEC,2018,2018-07-09,8.144791666666666
TOE,2018,2018-07-09,7.848958333333333
DEC,2018,2018-07-10,8.135416666666666
TOE,2018,2018-07-10,7.92967032967033
DEC,2018,2018-07-11,8.073958333333334
TOE,2018,2018-07-11,7.915625
DEC,2018,2018-07-12,8.034374999999999
TOE,2018,2018-07-12,7.907291666666667
DEC,2018,2018-07-13,8.011458333333334
TOE,2018,2018-07-13,7.746875
DEC,2018,2018-07-14,8.095833333333333
TOE,2018,2018-07-14,7.796875
DEC,2018,2018-07-15,8.191666666666666
TOE,2018,2018-07-15,7.948958333333334
DEC,2018,2018-07-16,8.215625
TOE,2018,2018-07-16,7.947916666666667
DEC,2018,2018-07-17,8.17263157894737
TOE,2018,2018-07-17,8.070833333333333
DEC,2018,2018-07-18,8.064583333333333
TOE,2018,2018-07-18,8.175
DEC,2018,2018-07-19,8.032291666666666
TOE,2018,2018-07-19,8.191666666666666
DEC,2018,2018-07-20,8.115625
TOE,2018,2018-07-20,8.130208333333334
DEC,2018,2018-07-21,8.2375
TOE,2018,2018-07-21,7.911458333333333
DEC,2018,2018-07-22,8.373958333333333
TOE,2018,2018-07-22,7.85625
DEC,2018,2018-07-23,8.473958333333334
TOE,2018,2018-07-23,7.810416666666667
DEC,2018,2018-07-24,8.530851063829788
TOE,2018,2018-07-24,7.830208333333333
DEC,2018,2018-07-25,8.616666666666667
TOE,2018,2018-07-25,7.784375
DEC,2018,2018-07-26,8.669791666666667
TOE,2018,2018-07-26,7.803125
DEC,2018,2018-07-27,8.635416666666666
TOE,2018,2018-07-27,7.8687499999999995
DEC,2018,2018-07-28,8.539583333333333
TOE,2018,2018-07-28,8.020833333333334
DEC,2018,2018-07-29,8.341666666666667
TOE,2018,2018-07-29,8.033333333333333
DEC,2018,2018-07-30,8.179166666666667
TOE,2018,2018-07-30,8.016666666666666
DEC,2018,2018-07-31,8.072916666666666
TOE,2018,2018-07-31,8.25
DEC,2018,2018-08-01,8.020833333333334
TOE,2018,2018-08-01,8.425
DEC,2018,2018-08-02,8.051041666666666
TOE,2018,2018-08-02,8.502083333333333
DEC,2018,2018-08-03,8.034375
TOE,2018,2018-08-03,8.564583333333333
DEC,2018,2018-08-04,8.069791666666667
TOE,2018,2018-08-04,8.503125
DEC,2018,2018-08-05,8.0875
TOE,2018,2018-08-05,8.183333333333334
DEC,2018,2018-08-06,8.014583333333333
TOE,2018,2018-08-06,8.04375
DEC,2018,2018-08-07,7.995833333333333
TOE,2018,2018-08-07,7.841666666666667
DEC,2018,2018-08-08,7.972916666666666
TOE,2018,2018-08-08,7.809375
DEC,2018,2018-08-09,7.914583333333333
TOE,2018,2018-08-09,8.040625
DEC,2018,2018-08-10,7.864583333333333
TOE,2018,2018-08-10,8.126041666666667
DEC,2018,2018-08-11,7.9
TOE,2018,2018-08-11,8.083333333333334
DEC,2018,2018-08-12,7.891666666666667
TOE,2018,2018-08-12,7.942708333333333
DEC,2018,2018-08-13,7.878125
TOE,2018,2018-08-13,7.954166666666667
DEC,2018,2018-08-14,7.963541666666667
TOE,2018,2018-08-14,7.979166666666667
DEC,2018,2018-08-15,8.094736842105263
TOE,2018,2018-08-15,8.103125
DEC,2018,2018-08-16,8.146875
TOE,2018,2018-08-16,8.283333333333333
DEC,2018,2018-08-17,8.183333333333334
TOE,2018,2018-08-17,8.488541666666666
DEC,2018,2018-08-18,8.192708333333334
TOE,2018,2018-08-18,8.377083333333333
DEC,2018,2018-08-19,8.229166666666666
TOE,2018,2018-08-19,7.992708333333334
DEC,2018,2018-08-20,8.258333333333333
TOE,2018,2018-08-20,7.80625
DEC,2018,2018-08-21,8.332291666666666
TOE,2018,2018-08-21,7.979166666666666
DEC,2018,2018-08-22,8.376041666666667
TOE,2018,2018-08-22,8.09375
DEC,2018,2018-08-23,8.402083333333334
TOE,2018,2018-08-23,8.307291666666666
DEC,2018,2018-08-24,8.43125
TOE,2018,2018-08-24,8.489010989010989
DEC,2018,2018-08-25,8.364583333333334
TOE,2018,2018-08-25,8.575000000000001
DEC,2018,2018-08-26,8.346875
TOE,2018,2018-08-26,8.647916666666667
DEC,2018,2018-08-27,8.372916666666667
TOE,2018,2018-08-27,8.6625
DEC,2018,2018-08-28,8.394791666666666
TOE,2018,2018-08-28,8.634782608695652
DEC,2018,2018-08-29,8.401041666666666
TOE,2018,2018-08-29,8.490625
DEC,2018,2018-08-30,8.347916666666666
TOE,2018,2018-08-30,8.086813186813187
DEC,2018,2018-08-31,8.303125
TOE,2018,2018-08-31,7.476041666666666
DEC,2018,2018-09-01,8.338947368421053
TOE,2018,2018-09-01,7.011458333333334
DEC,2018,2018-09-02,8.30625
TOE,2018,2018-09-02,6.801041666666666
DEC,2018,2018-09-03,8.335416666666667
TOE,2018,2018-09-03,6.754166666666666
DEC,2018,2018-09-04,8.38
TOE,2018,2018-09-04,6.827083333333333
DEC,2018,2018-09-05,8.409574468085106
TOE,2018,2018-09-05,6.998958333333333
DEC,2018,2018-09-06,8.451648351648352
TOE,2018,2018-09-06,7.147916666666666
DEC,2018,2018-09-07,8.309375
TOE,2018,2018-09-07,6.614583333333333
DEC,2018,2018-09-08,8.294791666666667
TOE,2018,2018-09-08,6.219791666666667
DEC,2018,2018-09-09,8.21875
TOE,2018,2018-09-09,6.090625
DEC,2018,2018-09-10,8.132291666666667
TOE,2018,2018-09-10,6.061458333333333
DEC,2018,2018-09-11,8.102083333333333
TOE,2018,2018-09-11,5.886458333333334
DEC,2018,2018-09-12,8.185416666666667
TOE,2018,2018-09-12,6.063541666666667
DEC,2018,2018-09-13,8.197916666666666
TOE,2018,2018-09-13,6.402083333333334
DEC,2018,2018-09-14,8.140625
TOE,2018,2018-09-14,6.482291666666667
DEC,2018,2018-09-15,8.215625
TOE,2018,2018-09-15,6.528125
DEC,2018,2018-09-16,8.31875
TOE,2018,2018-09-16,6.636458333333334
DEC,2018,2018-09-17,8.394791666666666
TOE,2018,2018-09-17,6.490625
DEC,2018,2018-09-18,8.448958333333334
TOE,2018,2018-09-18,6.783333333333333
DEC,2018,2018-09-19,8.448958333333334
TOE,2018,2018-09-19,7.075
DEC,2018,2018-09-20,8.453125
TOE,2018,2018-09-20,7.005208333333333
DEC,2018,2018-09-21,8.438541666666667
TOE,2018,2018-09-21,7.136458333333334
DEC,2018,2018-09-22,8.464130434782609
TOE,2018,2018-09-22,7.338541666666667
DEC,2018,2018-09-23,8.454166666666667
TOE,2018,2018-09-23,7.494791666666667
DEC,2018,2018-09-24,8.378125
TOE,2018,2018-09-24,7.702083333333333
DEC,2018,2018-09-25,8.347916666666666
TOE,2018,2018-09-25,7.89375
DEC,2018,2018-09-26,8.305208333333333
TOE,2018,2018-09-26,7.990625
DEC,2018,2018-09-27,8.295833333333333
TOE,2018,2018-09-27,8.134375
DEC,2018,2018-09-28,8.486363636363636
TOE,2018,2018-09-28,8.375555555555556
DEC,2018,2018-09-29,8.514893617021276
TOE,2018,2018-09-29,8.361458333333333
DEC,2018,2018-09-30,8.395833333333334
TOE,2018,2018-09-30,8.429166666666667
DEC,2018,2018-10-01,8.382291666666667
TOE,2018,2018-10-01,8.610416666666667
DEC,2018,2018-10-02,8.306521739130435
TOE,2018,2018-10-02,8.483333333333333
DEC,2018,2018-10-03,8.302105263157895
TOE,2018,2018-10-03,8.314583333333333
DEC,2018,2018-10-04,8.331182795698926
TOE,2018,2018-10-04,8.01875
DEC,2018,2018-10-05,8.371276595744682
TOE,2018,2018-10-05,7.923958333333333
DEC,2018,2018-10-06,8.383870967741936
TOE,2018,2018-10-06,8.232291666666667
DEC,2018,2018-10-07,8.548958333333333
TOE,2018,2018-10-07,8.473958333333334
DEC,2018,2018-10-08,8.638541666666667
TOE,2018,2018-10-08,8.501041666666667
DEC,2018,2018-10-09,8.55
TOE,2018,2018-10-09,8.633333333333333
DEC,2018,2018-10-10,8.561458333333333
TOE,2018,2018-10-10,8.676041666666666
DEC,2018,2018-10-11,8.567708333333334
TOE,2018,2018-10-11,8.847916666666666
DEC,2018,2018-10-12,8.549999999999999
TOE,2018,2018-10-12,9.166666666666666
DEC,2018,2018-10-13,8.535416666666666
TOE,2018,2018-10-13,9.48125
DEC,2018,2018-10-14,8.639583333333333
TOE,2018,2018-10-14,9.620833333333334
DEC,2018,2018-10-15,8.839583333333334
TOE,2018,2018-10-15,9.508333333333333
DEC,2018,2018-10-16,8.846875
TOE,2018,2018-10-16,9.844791666666667
DEC,2018,2018-10-17,8.808333333333334
TOE,2018,2018-10-17,10.088541666666666
DEC,2018,2018-10-18,8.788541666666667
TOE,2018,2018-10-18,10.144791666666666
DEC,2018,2018-10-19,8.734375
TOE,2018,2018-10-19,10.030208333333333
DEC,2018,2018-10-20,8.69375
TOE,2018,2018-10-20,9.805208333333333
DEC,2018,2018-10-21,8.721875
TOE,2018,2018-10-21,9.663541666666667
DEC,2018,2018-10-22,8.865263157894738
TOE,2018,2018-10-22,9.6
DEC,2018,2018-10-23,9.029166666666667
TOE,2018,2018-10-23,9.497916666666667
DEC,2018,2018-10-24,9.039583333333333
TOE,2018,2018-10-24,9.547916666666666
DEC,2018,2018-10-25,9.0125
TOE,2018,2018-10-25,9.638541666666667
DEC,2018,2018-10-26,8.946875
TOE,2018,2018-10-26,9.711458333333333
DEC,2018,2018-10-27,8.898958333333333
TOE,2018,2018-10-27,9.796875
DEC,2018,2018-10-28,8.956842105263158
TOE,2018,2018-10-28,9.560416666666667
DEC,2018,2018-10-29,9.055208333333333
TOE,2018,2018-10-29,9.058333333333334
DEC,2018,2018-10-30,9.092708333333333
TOE,2018,2018-10-30,9.147916666666667
DEC,2018,2018-10-31,9.121875
TOE,2018,2018-10-31,9.169791666666667
DEC,2018,2018-11-01,9.064583333333333
TOE,2018,2018-11-01,9.196875
DEC,2018,2018-11-02,8.979166666666666
TOE,2018,2018-11-02,9.09375
DEC,2018,2018-11-03,8.934375
TOE,2018,2018-11-03,9.014583333333333
DEC,2018,2018-11-04,8.898958333333333
TOE,2018,2018-11-04,8.811458333333333
DEC,2018,2018-11-05,8.918750000000001
TOE,2018,2018-11-05,8.798958333333333
DEC,2018,2018-11-06,8.932291666666666
TOE,2018,2018-11-06,8.79
DEC,2018,2018-11-07,8.892708333333333
TOE,2018,2018-11-07,8.997916666666667
DEC,2018,2018-11-08,9.133333333333333
TOE,2018,2018-11-08,9.371875
DEC,2018,2018-11-09,9.25
TOE,2018,2018-11-09,9.5375
DEC,2018,2018-11-10,9.183333333333334
TOE,2018,2018-11-10,9.85
DEC,2018,2018-11-11,9.182291666666666
TOE,2018,2018-11-11,10.252083333333333
DEC,2018,2018-11-12,9.160416666666666
TOE,2018,2018-11-12,10.75625
DEC,2018,2018-11-13,9.129166666666666
TOE,2018,2018-11-13,11.085416666666667
DEC,2018,2018-11-14,9.144791666666666
TOE,2018,2018-11-14,11.154166666666667
DEC,2018,2018-11-15,9.161458333333332
TOE,2018,2018-11-15,11.247916666666667
DEC,2018,2018-11-16,9.197916666666666
TOE,2018,2018-11-16,11.202083333333333
DEC,2018,2018-11-17,9.23125
TOE,2018,2018-11-17,11.194791666666667
DEC,2018,2018-11-18,9.290625
TOE,2018,2018-11-18,11.264583333333333
DEC,2018,2018-11-19,9.345833333333333
TOE,2018,2018-11-19,11.301041666666666
DEC,2018,2018-11-20,9.4
TOE,2018,2018-11-20,11.280208333333333
DEC,2018,2018-11-21,9.445679012345678
TOE,2018,2018-11-21,11.151041666666666
DEC,2018,2018-11-22,9.49375
TOE,2018,2018-11-22,10.595833333333333
DEC,2018,2018-11-23,9.682758620689656
TOE,2018,2018-11-23,10.360416666666667
DEC,2018,2018-11-24,9.647826086956522
TOE,2018,2018-11-24,9.905208333333334
DEC,2018,2018-11-25,9.621875
TOE,2018,2018-11-25,9.823958333333334
DEC,2018,2018-11-26,9.58470588235294
TOE,2018,2018-11-26,9.827083333333333
DEC,2018,2018-11-27,9.475
TOE,2018,2018-11-27,9.773958333333333
DEC,2018,2018-11-28,9.388505747126437
TOE,2018,2018-11-28,9.484375
DEC,2018,2018-11-29,9.482926829268292
TOE,2018,2018-11-29,9.376041666666666
DEC,2018,2018-11-30,9.305747126436781
TOE,2018,2018-11-30,8.6
DEC,2018,2018-12-01,9.063855421686748
TOE,2018,2018-12-01,7.94375
DEC,2018,2018-12-02,8.887804878048781
TOE,2018,2018-12-02,7.469791666666667
DEC,2018,2018-12-03,8.697826086956521
TOE,2018,2018-12-03,6.354166666666667
DEC,2018,2018-12-04,8.756989247311827
TOE,2018,2018-12-04,6.415625
DEC,2018,2018-12-05,8.907291666666667
TOE,2018,2018-12-05,6.857291666666667
DEC,2018,2018-12-06,9.021875
TOE,2018,2018-12-06,7.461458333333334
DEC,2018,2018-12-07,9.00421052631579
TOE,2018,2018-12-07,7.91875
DEC,2018,2018-12-08,8.976842105263158
TOE,2018,2018-12-08,8.295833333333333
DEC,2018,2018-12-09,8.953125
TOE,2018,2018-12-09,8.646875
DEC,2018,2018-12-10,8.940625
TOE,2018,2018-12-10,8.605208333333334
DEC,2018,2018-12-11,8.959782608695653
TOE,2018,2018-12-11,9.235416666666667
DEC,2018,2018-12-12,9.002272727272727
TOE,2018,2018-12-12,9.491666666666667
DEC,2018,2018-12-13,9.135714285714286
TOE,2018,2018-12-13,9.520833333333334
DEC,2018,2018-12-14,9.221348314606741
TOE,2018,2018-12-14,10.00625
DEC,2018,2018-12-15,9.303125
TOE,2018,2018-12-15,9.48125
DEC,2018,2018-12-16,9.360416666666667
TOE,2018,2018-12-16,9.433333333333334
DEC,2018,2018-12-17,9.43
TOE,2018,2018-12-17,8.764583333333333
DEC,2018,2018-12-18,9.478571428571428
TOE,2018,2018-12-18,7.872916666666667
DEC,2018,2018-12-19,9.495698924731183
TOE,2018,2018-12-19,7.801041666666666
DEC,2018,2018-12-20,9.455681818181818
TOE,2018,2018-12-20,7.26875
DEC,2018,2018-12-21,9.33125
TOE,2018,2018-12-21,7.171875
DEC,2018,2018-12-22,9.194791666666665
TOE,2018,2018-12-22,7.308333333333334
DEC,2018,2018-12-23,9.089583333333334
TOE,2018,2018-12-23,7.521875
DEC,2018,2018-12-24,8.986458333333333
TOE,2018,2018-12-24,7.94375
DEC,2018,2018-12-25,9.1125
TOE,2018,2018-12-25,8.038541666666667
DEC,2018,2018-12-26,9.245833333333334
TOE,2018,2018-12-26,8.190625
DEC,2018,2018-12-27,9.444791666666667
TOE,2018,2018-12-27,8.25
DEC,2018,2018-12-28,9.829166666666667
TOE,2018,2018-12-28,8.628125
DEC,2018,2018-12-29,9.966666666666667
TOE,2018,2018-12-29,8.95625
DEC,2018,2018-12-30,10.029166666666667
TOE,2018,2018-12-30,9.164583333333333
DEC,2018,2018-12-31,10.266666666666666
TOE,2018,2018-12-31,9.448958333333334
DEC,2019,2019-01-01,10.694791666666667
TOE,2019,2019-01-01,9.811458333333333
DEC,2019,2019-01-02,10.733333333333333
TOE,2019,2019-01-02,10.2375
DEC,2019,2019-01-03,10.672916666666666
TOE,2019,2019-01-03,10.464583333333334
DEC,2019,2019-01-04,10.610416666666666
TOE,2019,2019-01-04,10.732291666666667
DEC,2019,2019-01-05,10.604166666666666
TOE,2019,2019-01-05,10.905208333333333
DEC,2019,2019-01-06,10.707291666666666
TOE,2019,2019-01-06,10.567708333333334
DEC,2019,2019-01-07,10.907291666666667
TOE,2019,2019-01-07,10.503124999999999
DEC,2019,2019-01-08,10.89375
TOE,2019,2019-01-08,9.513541666666667
DEC,2019,2019-01-09,10.755208333333334
TOE,2019,2019-01-09,8.508333333333333
DEC,2019,2019-01-10,10.455208333333333
TOE,2019,2019-01-10,8.353125
DEC,2019,2019-01-11,10.190624999999999
TOE,2019,2019-01-11,7.953125
DEC,2019,2019-01-12,9.930208333333333
TOE,2019,2019-01-12,7.7875000000000005
DEC,2019,2019-01-13,9.653125
TOE,2019,2019-01-13,7.684375
DEC,2019,2019-01-14,9.380208333333334
TOE,2019,2019-01-14,7.3875
DEC,2019,2019-01-15,9.357291666666667
TOE,2019,2019-01-15,7.244791666666667
DEC,2019,2019-01-16,9.547916666666667
TOE,2019,2019-01-16,7.809375
DEC,2019,2019-01-17,9.753125
TOE,2019,2019-01-17,8.486458333333333
DEC,2019,2019-01-18,9.514583333333333
TOE,2019,2019-01-18,7.653125
DEC,2019,2019-01-19,9.367708333333333
TOE,2019,2019-01-19,6.744791666666667
DEC,2019,2019-01-20,9.225
TOE,2019,2019-01-20,5.667708333333334
DEC,2019,2019-01-21,8.934375
TOE,2019,2019-01-21,6.23125
DEC,2019,2019-01-22,8.917708333333334
TOE,2019,2019-01-22,6.526041666666667
DEC,2019,2019-01-23,9.155208333333333
TOE,2019,2019-01-23,6.771875
DEC,2019,2019-01-24,9.207291666666666
TOE,2019,2019-01-24,6.273958333333333
DEC,2019,2019-01-25,9.189583333333333
TOE,2019,2019-01-25,5.869791666666667
DEC,2019,2019-01-26,9.3125
TOE,2019,2019-01-26,5.669791666666667
DEC,2019,2019-01-27,9.29375
TOE,2019,2019-01-27,5.621875
DEC,2019,2019-01-28,9.185416666666667
TOE,2019,2019-01-28,5.555208333333334
DEC,2019,2019-01-29,9.06875
TOE,2019,2019-01-29,5.283333333333333
DEC,2019,2019-01-30,8.907291666666667
TOE,2019,2019-01-30,5.036458333333333
DEC,2019,2019-01-31,8.765625
TOE,2019,2019-01-31,4.239583333333333
DEC,2019,2019-02-01,8.714583333333334
TOE,2019,2019-02-01,3.341666666666667
DEC,2019,2019-02-02,9.222916666666666
TOE,2019,2019-02-02,3.8583333333333334
DEC,2019,2019-02-03,9.489583333333334
TOE,2019,2019-02-03,4.58125
DEC,2019,2019-02-04,9.438541666666667
TOE,2019,2019-02-04,5.778125
DEC,2019,2019-02-05,9.316842105263158
TOE,2019,2019-02-05,5.932291666666667
DEC,2019,2019-02-06,9.255208333333334
TOE,2019,2019-02-06,6.491666666666666
DEC,2019,2019-02-07,9.282291666666667
TOE,2019,2019-02-07,6.466666666666667
DEC,2019,2019-02-08,9.383333333333333
TOE,2019,2019-02-08,5.983333333333333
DEC,2019,2019-02-09,9.617708333333333
TOE,2019,2019-02-09,5.432291666666667
DEC,2019,2019-02-10,9.897916666666667
TOE,2019,2019-02-10,6.115625
DEC,2019,2019-02-11,9.970833333333333
TOE,2019,2019-02-11,5.240625
DEC,2019,2019-02-12,10.07157894736842
TOE,2019,2019-02-12,4.654166666666667
DEC,2019,2019-02-13,10.326041666666667
TOE,2019,2019-02-13,3.9760416666666667
DEC,2019,2019-02-14,10.482291666666667
TOE,2019,2019-02-14,4.938541666666667
DEC,2019,2019-02-15,10.265625
TOE,2019,2019-02-15,6.175
DEC,2019,2019-02-16,10.254166666666666
TOE,2019,2019-02-16,6.381818181818182
DEC,2019,2019-02-17,10.027083333333334
DEC,2019,2019-02-18,9.702083333333333
DEC,2019,2019-02-19,10.022916666666667
DEC,2019,2019-02-20,10.11875
DEC,2019,2019-02-21,10.045833333333333
DEC,2019,2019-02-22,10.261458333333334
DEC,2019,2019-02-23,10.386956521739132
DEC,2019,2019-02-24,10.317708333333334
DEC,2019,2019-02-25,10.207368421052632
DEC,2019,2019-02-26,10.264583333333334
DEC,2019,2019-02-27,10.129166666666666
DEC,2019,2019-02-28,10.470833333333333
DEC,2019,2019-03-01,9.721875
DEC,2019,2019-03-02,8.921875
DEC,2019,2019-03-03,8.748958333333333
DEC,2019,2019-03-04,8.74375
DEC,2019,2019-03-05,8.652083333333334
DEC,2019,2019-03-06,9.233333333333334
DEC,2019,2019-03-07,9.367708333333333
DEC,2019,2019-03-08,9.4875
DEC,2019,2019-03-09,9.651041666666666
DEC,2019,2019-03-10,9.580208333333333
DEC,2019,2019-03-11,9.315625
DEC,2019,2019-03-12,9.372916666666667
DEC,2019,2019-03-13,9.671875
DEC,2019,2019-03-14,10.058333333333334
DEC,2019,2019-03-15,9.880208333333334
DEC,2019,2019-03-16,9.566666666666666
DEC,2019,2019-03-17,9.517708333333333
DEC,2019,2019-03-18,9.5375
DEC,2019,2019-03-19,9.592708333333333
DEC,2019,2019-03-20,9.646315789473684
DEC,2019,2019-03-21,9.621875
DEC,2019,2019-03-22,9.740625
DEC,2019,2019-03-23,9.817708333333334
DEC,2019,2019-03-24,9.890217391304349
DEC,2019,2019-03-25,9.93804347826087
DEC,2019,2019-03-26,9.969791666666667
DEC,2019,2019-03-27,9.96875
